CHR1=Scer_Lo7_V3_chr7R LEN1=920146642	CHR2=Scer_Weining_v3_H1_chr7R	LEN2=934701074
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_1	390000001	393778470	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_2	390010001	393788472	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_3	390020001	393798472	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_4	390030001	393808472	1000	99.4%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_5	390040001	393818476	1000	99.4%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_6	390050001	393828476	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_7	390060001	393838475	1000	99.5%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_8	390070001	393848472	1000	99.6%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_9	390080001	393858471	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_10	390090001	393868472	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_11	390100001	393878472	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_12	390110001	393888655	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_13	390120001	393898596	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_14	390130001	393908596	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_15	390140001	393918601	1000	99.6%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_16	390150001	393928642	1000	99.5%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_17	390160001	393938643	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_18	390170001	393948642	1000	98.5%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_19	390180001	393958632	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_20	390190001	393968632	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_21	390200001	393978632	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_22	390210001	393988632	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_23	390220045	578089998	956	96.23%	rev
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_24	390230001	393998341	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_25	390240001	394008340	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_26	390250001	394018340	1000	99.7%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_27	390260001	394028340	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H1_chr7R_28	390270001	394038338	1000	99.7%	for
